synth_bmi,synth_age,scores_baseline,scores_aged,scores_hibmi
0.3562565758669098,0.7384936412065766,6,1,1
0.2810421445687622,0.1995778563335718,6,4,1
0.3962116335812774,0.289459462483456,4,6,4
0.6231774141766563,0.3502816481433757,1,3,2
0.40517352427484327,0.13915323420279407,4,4,6
0.4911550692022054,0.23914231307086067,4,2,3
0.36908730778068566,0.33574553014553093,4,6,6
0.5963940163296524,0.7114766996766977,6,3,3
0.6502513583788465,0.6417550434023757,3,1,3
0.4090828349436217,0.29682597766918506,4,4,1
0.4926406258073902,0.7194231046653328,1,1,6
0.47506762819393417,0.3656814592470704,4,4,6
0.5406123045995012,0.7049382701107686,4,6,6
0.45813447789023404,0.000963625909911836,4,4,1
0.6418958461733487,0.29230075246751913,3,3,1
0.38634592479064667,0.17871395367758108,4,1,4
0.4960835033144348,0.26324289102564136,7,4,6
0.4172968437794023,0.25728494114507694,4,4,3
0.46140115071080773,0.42383477072689046,1,6,3
0.4397394990710198,0.5982120694445188,2,1,3
0.4412136540080157,0.3908554356917275,4,4,3
0.31432060266254225,0.49376098536245083,1,4,4
0.4727588823329103,0.5596154149846738,1,4,1
0.36614159351910003,0.16806892201219897,6,4,6
0.4277779970838419,0.03245885606760962,4,4,6
0.474875400369811,0.6533291713790303,4,1,3
0.4124141576489215,0.32941247897298465,4,1,4
0.538720688906754,0.6109005102798376,1,1,3
0.26925294327419375,0.05061796044561995,4,6,4
0.4312139504841825,0.3278928967613981,4,4,2
0.5743695863023671,0.43101907398459727,3,1,1
0.6571891011465154,0.398308000343738,3,6,2
0.45551109116553345,0.4456642631084934,4,6,3
0.39279155126935367,0.5659356806063625,1,1,1
0.3789127276324361,0.0,4,6,4
0.43933080599223434,0.7886650615366153,6,1,3
0.3005432241041841,0.28992497847254195,4,6,6
0.3716858778123992,0.030770417779256265,4,4,5
0.43858122090449675,0.3027895425028719,4,4,3
0.45514099510048517,0.5112302841114597,4,4,3
0.49706296199023725,0.7848214339401889,6,5,6
0.4723376902816615,0.6833269225060907,4,1,3
0.34864403398973415,0.4431271987870596,4,6,4
0.38117423635818337,0.3366146684286219,4,4,4
0.5597270989912283,0.3760691043204881,3,3,3
0.5885071446104061,0.30209275993655493,3,3,3
0.37478286437838004,0.282103540300948,4,4,4
0.8139206038059018,0.4534328887896779,2,1,1
0.3660393832867262,0.1699996795133758,4,6,4
0.5901726996233898,0.5008734917718495,6,6,3
0.6018889015438768,0.840239649035824,6,1,1
0.49573663887934777,0.5624185968186752,4,1,3
0.502285693715047,0.65308864766971,5,1,3
0.40102712302345284,0.5894047644564686,4,6,4
0.4728716247964611,0.3871287805880976,6,4,1
0.4189205994742257,0.630234862600154,4,2,4
0.3474616003057227,0.5426220179802003,4,4,5
0.4011650808058553,0.4985751369051396,6,3,4
0.6527688383109286,0.21329627714260516,3,1,2
0.36250221613395783,0.5969448064480276,4,4,1
0.453388662759497,0.6795657112769127,2,1,3
0.23267637139985456,0.39175520695637117,1,6,6
0.5459691938997718,0.49494880767691984,2,6,3
0.4193245951036597,0.6049905507173643,3,1,4
0.49080633198746554,0.7236029679495686,4,1,6
0.535124463711596,0.8406718787148418,2,1,1
0.3461922271858347,0.1901811614160485,3,6,4
0.3847602636360903,0.3567085944217412,2,4,4
0.3521263693944021,0.6087573870865198,4,4,4
0.6773738056064946,0.4649077929996653,5,3,2
0.4439326903327601,0.07935435806249613,6,4,3
0.3391867722218631,0.0,4,4,3
0.3890159255414379,0.2999813697784023,4,4,4
0.5217670607322697,0.4389467774641134,1,4,3
0.36983187351745944,0.5011011114098232,4,1,4
0.8210854985267851,0.5971992941854486,1,3,2
0.39740699380640315,0.4302207799599868,2,4,4
0.34992897794733646,0.15593483612350523,4,1,4
0.6931510153780555,0.49307536181203915,2,3,2
0.34114927331544576,0.11898710605399843,6,6,2
0.5182770800741902,0.53743962534501,6,6,3
0.35110029046179064,0.4562497151380823,4,4,4
0.580217123686725,0.8885681429237378,3,1,1
0.4198114688518969,0.3561746352914048,6,4,7
0.3412983757694468,0.005684840312429218,4,4,4
0.393729236685149,0.139582491768511,4,4,1
0.4390200945611335,0.7465581435540398,2,4,3
0.3297713133112807,0.40076215006202015,3,4,4
0.5199102081355074,0.48264407122084335,2,1,1
0.4472394774756051,0.2744578840893154,4,7,3
0.4007277453782829,0.19264020570764082,4,4,4
0.4784649999387005,0.0,2,5,6
0.2890482567318229,0.1657044283481877,4,4,4
0.5182450336221547,0.39204449533348507,4,4,5
0.35492669772233554,0.17127636031961194,4,1,4
0.5333541250593974,0.5424554052729906,3,3,3
0.3515814794379951,0.21857985671176336,6,4,4
0.6148975131239054,0.38075182045987876,3,3,5
0.4649890253510527,0.44753525236256647,4,4,1
0.2545815691044574,0.3135447881250364,6,1,4
0.6057893742109961,0.3765017358307392,3,3,5
0.3446865600629641,0.5175625244327299,4,4,4
0.33372644333331425,0.3809432146532509,4,4,4
0.41979431274735984,0.07278872460715374,4,6,4
0.5765761540003304,0.48595791446420905,3,3,3
0.6321516871427596,0.41179692424914427,6,3,2
0.37429003815835665,0.30458446617934526,6,4,4
0.6724658710145675,0.1863819718668545,3,3,2
0.47111757547054944,0.087542931791533,4,4,6
0.32981819844536137,0.4279651081758397,6,4,1
0.4319189728543415,0.28776593884276497,1,4,3
0.5080646344654097,0.44590810138389547,4,1,6
0.5676868045601083,0.4814338558865422,3,3,1
0.43907832563719285,0.2237263111908111,2,6,1
0.5031335450137744,0.4516516253040782,1,4,3
0.39547113452283644,0.451782928700232,4,4,4
0.5850271889000429,0.29406103169497705,3,3,3
0.7565013706503968,0.41794972421266774,1,2,2
0.32047989920742803,0.26633637076130967,4,4,4
0.2598859904930708,0.33941981146915023,4,4,4
0.6720247605797319,0.5977898031024196,3,3,6
0.438553419724152,0.19769008390413662,4,2,3
0.3271342764400047,0.6370352827131269,4,1,1
0.6223113914061943,0.5368704909996853,3,3,2
0.3959937829288836,0.512846518382587,4,4,6
0.6071587046142343,0.7656083476385364,1,1,1
0.31089441119905886,0.28384184112346456,4,4,4
0.400078289793058,0.3382773110119365,6,4,3
0.5058111741076005,0.032693018345605174,4,4,3
0.3937972164814178,0.2965198123011428,4,6,1
0.45533288167423863,0.4309234740650431,6,6,2
0.4226283219643937,0.7752884572980372,1,6,6
0.4320027229850985,0.4807962907836621,4,4,5
0.5276882721872846,0.23635548816075821,6,6,3
0.3624860436407309,0.5004541677281602,4,4,4
0.6245682774605169,0.7671283595505716,3,3,2
0.3097513765793635,0.4473826748829879,2,4,2
0.6108477902289383,0.548546579858009,3,3,3
0.4617886165455757,0.3952831398570516,4,4,3
0.43871995330803487,0.4481545328834475,2,4,6
0.4177132864215387,0.7089387263488,3,1,4
0.6108285244433712,0.5156725108056143,6,3,2
0.42527369574015933,0.6799421325581292,6,4,1
0.3213905806958512,0.1343126260104074,6,4,4
0.3969829651434573,0.657191571990415,2,1,4
0.39385542872080276,0.3341196561153748,1,4,2
0.39999608663693387,0.42517210148345924,3,4,6
0.5498269822969742,0.13164030046077657,4,4,3
0.5246089715915117,0.6012389555426639,4,4,3
0.4626501276972597,0.44824395316033855,4,4,6
0.2712652664098598,0.5976671035640492,4,1,4
0.6253191342808356,0.19453760220715113,3,3,2
0.4895195553011036,0.07532234684110128,4,4,3
0.3710116532042766,0.31862454749570374,4,4,4
0.380744339058994,0.49534705373904314,4,6,4
0.23919844717642663,0.17275448748391142,4,4,1
0.5625759104000144,0.07593116477665135,3,2,3
0.37769673258707415,0.5792459403410187,2,4,4
0.7598338136367132,0.7081119574487231,2,1,1
0.4152203419806219,0.7921671548015773,1,4,1
0.567193408022191,0.18861444485565143,6,2,3
0.2971313361996593,0.5131657360168959,4,4,4
0.43417837589869557,0.15326677734953997,4,4,3
0.4286677186791558,0.6094575784955016,1,4,1
0.38180673560294,0.246161679585821,6,4,4
0.42732147325714237,0.37681322086983166,4,4,4
0.40790793786873225,0.505666486795727,4,1,4
0.5408597223347624,0.39576198814049096,4,6,3
0.37608993255009665,0.2742520895415046,4,1,4
0.6790102876020234,0.19013520258188593,3,3,2
0.4703137600985952,0.0,4,4,3
0.5823270341270547,0.3326817177452568,6,3,5
0.575448430815594,0.32671054345398887,6,2,1
0.3251111347349871,0.32665867909267277,1,4,4
0.5350180437240105,0.5174357970369701,4,4,3
0.27585217526982875,0.44323360138646006,4,4,4
0.33125319868740616,0.3178108423409964,4,4,6
0.3455076886288252,0.5034499193573511,4,6,4
0.537214725767987,0.839217498565617,1,1,1
0.221844279637829,0.31386265957717485,4,4,4
0.6456150631958231,0.6054211020752152,6,3,3
0.4107732726187361,0.40770872178551587,1,6,6
0.4617956894724471,0.3906532651652204,6,4,3
0.35951115504348263,0.2105138769174355,4,4,4
0.4321902492801871,0.6594256368017443,4,1,3
0.4505641257053914,0.2034940160978962,4,6,3
0.486814340639803,0.5980986612751498,4,1,3
0.6812375883437617,0.6042921641978211,3,3,3
0.34037655196969957,0.4756784195304917,3,4,6
0.5521485419283112,0.7024820619677334,3,1,3
0.49288401890938505,0.20453640033428802,1,4,5
0.45146468292219216,0.4220974224878772,6,7,1
0.3766592509491942,0.0689237389332697,6,5,4
0.5556533419035979,0.3758179688529211,6,3,3
0.5340541970582673,0.46530479820650766,5,5,3
0.4261679707762604,0.32052778877526406,4,1,4
0.44273607262428705,0.5023189041937689,4,4,3
0.2522902206565854,0.43633700744631565,4,4,2
0.5025131072984076,0.5698507292742128,6,4,3
0.6595480302552916,0.30453051399837405,3,2,2
0.3130164351169371,0.39628020640077005,4,4,6
0.4632792351830592,0.3341941875952838,1,4,3
0.5066838319584845,0.2895079789116386,4,4,3
0.4267170096342419,0.49209082661384107,4,4,4
0.41561605435249394,0.41108990793704264,4,4,2
0.41634384674430475,0.19001399211829625,2,4,4
0.5520916902093529,0.5578026794956343,3,3,2
0.5339995197231423,0.38858314504023245,6,2,3
0.5638254120722486,0.6049818091492307,6,1,5
0.2154183672158876,0.5847253339838704,4,4,1
0.4193916199948937,0.6695228646385227,4,1,2
0.5023871157418928,0.5379010804578588,4,4,3
0.5747591215401823,0.49154470686785445,6,1,6
0.4090912494271062,0.6653664115136799,4,1,6
0.3761243679390091,0.5435385674495672,4,4,4
0.4259118979736171,0.7040530671522343,1,1,1
0.4019943109087348,0.3373712821320163,4,4,6
0.5730029849300939,0.5393314128070837,3,7,2
0.5700312166701466,0.6113517606060526,3,6,1
0.42968555418848026,0.5302282817889288,4,1,3
0.3464788370634367,0.4272064684870978,4,4,2
0.8564167540098333,0.7061223470902824,1,1,2
0.435041303289513,0.41720305703075045,4,4,3
0.4032726473482262,0.5026104169350486,4,6,4
0.49991851425187583,0.550771650678797,4,4,3
0.6568624243006721,0.6719975983727167,6,1,1
0.8558752206272651,0.4695488296051699,2,2,1
0.4998744630668953,0.49124990891913034,6,4,3
0.420240080381763,0.7937409262800941,3,4,3
0.35864899069005285,0.47893773131410894,1,4,4
0.4259628762437114,0.4691337707523071,6,1,4
0.37316048300825533,0.0,4,4,4
0.3455580475526792,0.37440836784364995,4,6,4
0.3963637852084101,0.6429156310231283,1,1,3
0.5728729505432097,0.1834351871140859,3,1,5
0.6452540455559818,0.4122221550713308,2,3,2
0.44508984293491605,0.27578719511709426,4,4,3
0.33859733432599454,0.5063664612975719,4,4,4
0.343723610334773,0.14890161172141403,4,4,6
0.5302478036377402,0.45383606581402186,6,3,3
0.5401645406456267,0.2741104148295576,4,4,3
0.7202430854181079,0.27763871279064345,2,5,2
0.4639584081808644,0.6753994692335734,6,2,1
0.5001127594431483,0.4317892936119219,1,2,3
0.6408776659307194,0.4793412327334786,3,3,2
0.4641316431047966,0.4714489498487838,4,4,3
0.6930936177650655,0.4068355332734157,1,3,2
0.4950173327315064,0.40799074345242115,4,4,3
0.6435230030282932,0.0,3,3,3
0.3465064171812867,0.6713594371383638,4,4,4
0.38717535708294387,0.6490989949308887,1,4,4
0.382635127634259,0.33587868211619637,4,4,4
0.738411136816634,0.611694655653641,3,5,2
0.4758613491453746,0.5122284898622976,4,1,3
0.5961397964511789,0.45837923951510484,3,2,1
0.5297322059540365,0.9006055093837266,1,4,1
0.6014186838388598,0.18758548227672964,3,3,3
0.5826554072006219,0.6910929376569125,3,3,1
0.4066705342128089,0.27044460916825563,1,4,4
0.5255003219226383,0.5168647452608306,4,6,1
0.44541354467236205,0.14998162570147522,4,6,3
0.3238039024368396,0.44155721028540845,4,4,4
0.562884555506471,0.24287062107375584,3,1,3
0.6688809858973478,0.18152797565054343,3,3,1
0.42857598034987854,0.16534319000620054,4,4,6
0.38762600061672947,0.2859193530087914,4,6,4
0.28222066938823137,0.31896309612926876,4,4,8
0.39250882891828215,0.15860220875755318,4,4,4
0.6120902849688681,0.19369992485757814,6,3,1
0.5169445072255066,0.512789203926517,4,4,1
0.6207862445366649,0.5030922278051648,3,3,6
0.6165722575933399,0.5016844441923526,3,3,3
0.6133685288135851,0.7624087164004787,1,1,1
0.4153763966503584,0.2981742850036202,4,4,4
0.651993103062018,0.6719762592997218,3,3,1
0.2971740305245291,0.4069087750756574,4,4,3
0.7365146432122603,0.2458958734485365,2,1,2
0.38093595988897405,0.48938172441672545,1,4,3
0.5691497710593423,0.08589927507928119,3,3,3
0.4790104373055431,0.44750531028276497,4,2,3
0.6537407558694541,0.5009073699465941,3,6,1
0.527834627673891,0.5590524425495674,4,4,3
0.35942589371971745,0.1765666159293245,4,1,4
0.3379298987409846,0.29076589076415726,1,4,4
0.40041664364508717,0.4059267875523105,8,4,1
0.554332155735981,0.542166748734513,3,3,5
0.39955949464511537,0.25836867768723326,4,6,4
0.3939276785868073,0.30261944063999835,6,4,4
0.31852581705332433,0.42657222971806114,1,4,4
0.7378391489849497,0.4609608128273016,6,3,2
0.46189161094269204,0.4949558608828363,4,1,3
0.34505734368273616,0.24830386520925368,4,4,4
0.3780188345054708,0.5145691337398942,1,4,3
0.6317573156602551,0.6311356806879551,3,3,1
0.4710872692783591,0.32721705309169924,6,4,1
0.5441911892466584,0.5075407996535897,4,4,3
0.5071162034024833,0.5476434229986951,4,4,5
0.600936075970008,0.42360754163545217,2,3,1
0.4254369346047086,0.5074192417287813,4,3,4
0.4837392209217972,0.48962110904082234,4,1,2
0.39357789746651806,0.20612710583567534,6,4,6
0.43401572073805417,0.5329815625319819,6,4,3
0.3535184148988254,0.1359425466654947,4,4,6
0.4515133676112837,0.21393149701673098,6,4,1
0.35899528635561684,0.24512465355629676,4,1,6
0.5748979536656249,0.5918225679857277,3,1,1
0.48408260374926737,0.4451983526271436,4,4,3
0.3805491927744486,0.3529843515915329,4,4,4
0.25145589635502213,0.15859078930805157,4,4,4
0.5528132779868921,0.011578899269524157,3,6,1
0.4320689994108075,0.8731724580641622,4,1,1
0.42643142330964473,0.6652854957062375,6,4,1
0.3969064872121945,0.13358610231915385,6,4,6
0.7583636240719909,0.20751918152844565,5,1,2
0.4083158395574061,0.4548553821649342,4,4,4
0.5025305383945649,0.5296806407619835,4,6,5
0.28517319457905144,0.24873380303596873,4,6,4
0.44328108304250496,0.36445215536997516,4,5,6
0.5576490200479082,0.8140932300037966,3,1,3
0.4949283229961565,0.7230664243750446,4,1,3
0.3415824272776257,0.31416821638533027,4,4,6
0.44022646095619433,0.09461945367677954,4,4,3
0.4767206301345902,0.5097820626154417,4,6,3
0.3989579200523962,0.5345754582865936,4,1,4
0.257337822781027,0.22744178462514947,4,1,4
0.2736061106548395,0.0,4,4,2
0.4687314260172494,0.47987271191664976,4,4,3
0.3876984755905146,0.4249228255238227,4,4,6
0.6271781796363632,0.35303042500463055,3,3,2
0.6861265145943221,0.24631238741240571,2,3,2
0.4701844144428278,0.7102604089589595,1,1,3
0.4841768214346687,0.0,6,4,3
0.4500724938617787,0.4208827803824153,6,4,6
0.5068916874492474,0.3720353014789026,3,6,3
0.3660049011721408,0.08229721287314073,4,4,4
0.4051369333269196,0.4593255090670546,4,4,4
0.3881838522237615,0.36279132297613154,4,4,4
0.6745134272611699,0.5691643322138255,3,3,1
0.49024681158149325,0.3547592012361438,6,4,3
0.5198220362862573,0.4234686171284491,4,2,3
0.35542395213324135,0.444805627839859,4,4,6
0.4428285738827052,0.2694331086262238,4,4,3
0.43818326734247254,0.5224374332659681,4,4,3
0.48802626298769997,0.21987390347183497,6,4,3
0.4432076109627605,0.3713293301490353,4,2,3
0.3573952722350022,0.33354033417662576,6,4,4
0.3463678757230334,0.2891659576273785,1,6,4
0.5384103421182903,0.2183936193943619,5,6,3
0.36629344893517257,0.05528891444043693,6,6,6
0.4614865619730494,0.6756025890324113,4,1,1
0.6272786634255535,0.4815735059132182,3,3,5
0.5906473295784052,0.6424272216271656,3,3,3
0.44941939736993325,0.5237248924447641,6,4,3
0.5867160010517841,0.30626815295953136,3,3,5
0.41841809631133325,0.550151019652269,5,6,4
0.6394025726455629,0.4422140687638781,6,3,2
0.39656706631132915,0.3111394069218405,4,4,2
0.32586354499836157,0.41970631934859703,4,1,4
0.6582964274112454,0.5971478052932572,1,6,5
0.4813213421596689,0.08622936969184536,6,1,2
0.5883718450430617,0.6104451205964578,3,3,2
0.4745762402013072,0.3098906144061822,2,5,3
0.5420977124294362,0.4329987425612191,4,3,3
0.5367202558193236,0.10910374781230942,2,3,3
0.43417445606840066,0.265204441729498,4,4,6
0.512482481383449,0.6151294662549366,4,3,2
0.5800235457969004,0.7259171263855695,1,1,1
0.5899737540547225,0.3959643940703896,3,3,1
0.358009563601727,0.050034990082115594,4,4,4
0.33092611215766216,0.4218244724349485,4,6,4
0.30301959365344194,0.437467634384297,4,6,4
0.39615007287139353,0.40773775000432916,4,6,6
0.4677079626372709,0.7037700354848968,4,1,3
0.4719943928992038,0.17094348643040147,6,4,3
0.3658534245946735,0.40370436317459485,4,4,1
0.4283575576568315,0.42958872016490635,2,4,4
0.5034610250405057,0.2547968787678874,6,6,5
0.5073582725159157,0.5248236130173177,4,2,3
0.4747497327695827,0.7723478093718876,4,1,3
0.42264716391368296,0.5092435471112018,1,4,4
0.5136880392329916,0.6222207447231909,2,4,5
1.0,0.7372947233782632,1,1,1
0.38840997229860447,0.33400840252940756,4,4,4
0.3473927354355228,0.48208171886719087,8,4,4
0.34538581231860455,0.6569321680232674,1,1,4
0.3282153950498479,0.2999871504001355,4,4,4
0.6046362855313927,0.14504976352033366,3,3,3
0.6360593833546716,0.5116968998829483,3,3,5
0.5912413498286146,0.4424337696797387,6,3,1
0.47594255723751666,0.3691635952259177,4,1,3
0.419615036665332,0.5390177878198811,4,1,4
0.3545799909054416,0.38341563333829654,4,4,4
0.3110146594107139,0.12036784900878977,5,6,4
0.44619635620028153,0.2838671176488926,4,4,3
0.43377976290302267,0.23425545004215606,1,6,3
0.5298942083323367,0.18885659174996547,4,6,3
0.2810269304940962,0.19730506130435552,1,4,6
0.439833738144835,0.4853425384549873,4,4,3
0.381797447746807,0.0,6,2,4
0.8542606054349137,0.04211572782193179,2,2,2
0.7077025186409805,0.5483379700046151,5,1,2
0.39553105993830756,0.4492974562993089,4,4,4
0.7181967561744187,0.3379615035552956,2,1,2
0.31851788269618453,0.23138984581138566,4,2,4
0.5848763765049259,0.39117245891363944,3,3,1
0.4251799344604044,0.1067009690173607,4,4,4
0.4130823628229601,0.400297567220555,4,4,4
0.6069101027406483,0.22195321732752746,3,3,3
0.5828279073584733,0.15623272051250067,2,3,1
0.4434465096948023,0.4973271680799924,4,4,3
0.7216240928050645,0.5527006508922978,3,3,2
0.555406302306698,0.5259587806005704,3,3,3
0.35451338947673444,0.24561064584488007,4,4,4
0.6292634951690533,0.6997749744383881,3,3,1
0.287783808395661,0.49243482943125194,1,4,1
0.44147767602239957,0.48723898058518894,4,1,3
0.4776017482892572,0.4458748972802276,4,2,3
0.3709268832312652,0.5815718909801955,4,3,4
0.396116407977499,0.36388854312278573,4,4,6
0.37295987295231187,0.38924440827376244,1,6,4
0.33766026608640676,0.27578714966818985,4,2,4
0.5859239876158583,0.22852543380989754,6,3,2
0.5402202034355054,0.17795449521483792,4,4,3
0.5763885590634417,0.5342056539582918,1,6,3
0.4209653109290906,0.16537225765488092,4,4,6
0.40503718645463527,0.31811717801361367,4,6,4
0.4018296378504763,0.3696555087462019,3,2,4
0.37299574959470955,0.16166393297938755,4,4,1
0.2945161815399311,0.5259809876987696,4,1,4
0.47659101512668406,0.5252056163334681,1,4,3
0.4085339066003362,0.47460660709470526,4,4,4
0.5270358382670913,0.24104894931940776,4,6,3
0.6307348580102511,0.7163172608113773,1,1,1
0.3479801002797964,0.4261808654928499,4,4,4
0.30430331628472573,0.22067521904834575,4,6,4
0.4123334888248292,0.4672348855871422,6,2,1
0.5188413546136704,0.038036969071405635,4,4,3
0.47184369096258644,0.5778061000741943,4,1,3
0.48272637554955494,0.36218159607737394,4,4,3
0.4451488105841535,0.397397222698718,6,6,3
0.34392289092203615,0.722487547166599,1,4,4
0.5484813004740186,0.6269457076868796,4,4,3
0.4876206803175074,0.8710056942247446,1,1,5
0.24718698970181605,0.3561252411400946,4,4,4
0.36695571349895434,0.4136611256962224,1,4,4
0.6662259821960456,0.575072202330902,3,3,5
0.45228390554699915,0.7252042071713695,4,1,1
0.5738135083279082,0.5371141215568289,6,3,1
0.5179044310050918,0.5872403143348506,4,2,3
0.3960178047909972,0.2604062212266066,2,4,4
0.35871804381990935,0.2810372928477837,6,1,5
0.4832093246650693,0.4654883593580721,4,4,3
0.4298735801484115,0.37880833282065157,6,4,6
0.512396494432504,0.6592153664983331,4,1,3
0.6118445914672873,0.532672336844151,6,3,6
0.4313955059872571,0.33531232851301185,4,4,2
0.5014625409323676,0.5453749779486882,4,4,3
0.6387362442479341,0.25521853053337956,3,3,2
0.5880701875881902,0.6308275549423564,6,3,3
0.6008323545806522,0.5735609982249429,3,2,1
0.353801085803498,0.4166668692475266,4,2,4
0.5111345691437308,0.6587134472960317,4,6,3
0.3697523255397661,0.034338811607647624,4,4,4
0.4601406874605236,0.2141089695171359,4,2,3
0.45475257634592925,0.4112892670054226,6,4,6
0.5321737052621129,0.17728374450623302,3,6,2
0.43502598094292616,0.3319867773281606,4,4,3
0.5857191167984989,0.5956532948024225,1,3,3
0.3929180059058006,0.32932701822865007,6,4,4
0.5646573199570593,0.4877677376777094,3,3,6
0.41508278516939456,0.316121291666051,4,4,4
0.4867794140855094,0.4185762484937271,4,4,3
0.7331231809138667,0.6846951885999379,1,6,1
0.7257424424213111,0.6042562378681972,1,1,2
0.5323512031972157,0.22819853212247293,6,4,3
0.2872036457673791,0.11203533740065985,4,4,6
0.32296570463202273,0.34410480155015777,4,1,3
0.5760024752972998,0.3152940157965794,3,3,1
0.4989810192452176,0.18396863975022465,4,4,2
0.3601938594399923,0.5630760347267256,4,1,4
0.48968251128011187,0.0031505767761533243,3,3,3
0.37882966125026607,0.5806483007861645,4,3,4
0.3214568923529874,0.29959204761616864,4,6,1
0.32444494099939075,0.34551894032526687,4,6,4
0.503021751350565,0.44316782937400256,1,4,3
0.48051511248932,0.43723118344748285,4,6,3
0.4307662428100808,0.558054979897751,3,4,3
0.31949504251640914,0.660320929889686,1,1,5
0.475240307080173,0.15767113348766335,4,1,3
0.6364670775877587,0.4060313655395139,3,3,1
0.4008300323694686,0.14339568286199195,4,4,4
0.39042939407710897,0.5579569235304404,6,1,6
0.6323776641170876,0.6389383818875207,3,3,1
0.5264729468840376,0.3968407685543338,6,4,3
0.6525526793152153,0.22218533259572223,2,3,2
0.41551439173019744,0.5218013741094527,4,4,4
0.42764225865694117,0.520499784782541,6,6,6
0.42099461847739544,0.0,4,4,4
0.5402381632989188,0.3764310447950575,4,4,5
0.3651619324357749,0.6854375145874845,1,1,4
0.5400738222257941,0.41828141163209415,1,6,3
0.365066966624609,0.26452652088766027,4,4,4
0.437206951640056,0.08848100320740077,4,6,3
0.35950439527245154,0.6181164945044819,4,4,1
0.48735306560274333,0.30930691907675123,6,4,1
0.31051828612671395,0.4139630475709278,1,4,1
0.6749997882529155,0.5665145716272014,1,6,3
0.45450618463231957,0.5280737081945408,4,4,3
0.431907120418937,0.3015039334439936,4,4,3
0.5738601414756405,0.17648575724292215,3,3,3
0.5126547567786593,0.5956774407600861,6,4,3
0.36272335023018515,0.23900007492517486,3,4,4
0.467445947390993,0.18674525179341042,5,4,3
0.4842823758659304,0.25114177523856906,4,1,3
0.40608707345747447,0.5689059471647578,6,4,4
0.27402014637600824,0.599318539265408,1,1,1
0.6047497047549234,0.6798459149218301,3,1,3
0.35310354883708445,0.5716065384088216,1,4,4
0.457876698346179,0.1991039033685249,2,4,6
0.4710222452377054,0.40811206548715356,4,4,2
0.32212856361870684,0.48369841039406125,6,6,4
0.32867167916338974,0.31212078558882445,3,4,4
0.4741956437371597,0.5647920593320974,6,4,6
0.5835979127565618,0.24952303723248417,6,3,3
0.4906305391605016,0.3100501705932999,6,6,5
0.6496192868400417,0.4433323330591672,1,2,2
0.4268132163153715,0.4452454783052614,4,5,1
0.3677747759217025,0.3000037573256792,4,4,4
0.40432495550689834,0.5096782537047193,1,4,4
0.4099190493004342,0.1362062019919904,4,2,4
0.8676020347696486,0.5503856645946472,2,1,1
0.283225888420103,0.38934658508231623,4,4,4
0.6023385540794151,0.48372007557440955,3,6,2
0.5509423634212456,0.31301616679663563,2,2,3
0.4155545013822478,0.255743151225465,1,6,6
0.4662951863772231,0.11779204089151668,6,4,3
0.38681998752712465,0.41623816007404074,2,4,4
0.5247248786860143,0.1449135196623636,4,4,3
0.4014048565191348,0.23843623116149343,4,6,6
0.2745649680952965,0.2617285701971056,6,4,3
0.38943135491370445,0.6377868963539227,4,4,4
0.5139545182154094,0.19181895312566682,1,6,3
0.34867988912165565,0.35109519927894767,4,4,4
0.2677238366118978,0.37600234852088915,5,4,4
0.3996313582673738,0.3513879575481914,2,4,6
0.3785004024297358,0.6286280024753703,4,4,4
0.5612694337503696,0.521296480599862,1,3,3
0.3528087135278489,0.4953988002480993,4,4,4
0.4859601398304954,0.8753224646249731,4,1,1
0.31473182695122837,0.3122176131584459,4,4,4
0.3798285522230928,0.4443524265507411,4,6,1
0.3070411777018097,0.495658332276549,6,4,4
0.3064616306880487,0.42468268448906266,6,4,4
0.4096443687466574,0.21761307608167837,4,4,2
0.34009838045596125,0.2329562243947038,4,4,4
0.585849409616907,0.5676974620334742,3,3,1
0.2908541514143346,0.6099956795623365,4,1,6
0.4776834926489256,0.8064606604556107,1,6,6
0.38946325251499037,0.3559225108861327,6,4,4
0.32220941486506194,0.3697361608361669,6,1,4
0.7412329653766034,0.4704171719412529,2,1,1
0.46157601833705536,0.3563064175712497,4,4,3
0.3365805647951653,0.6996375502601822,4,6,1
0.4739114936201545,0.5026101345693049,4,3,3
0.4059200521944168,0.49248946114408076,4,4,1
0.6912071221556059,0.6909443688953498,1,1,2
0.4463006995115892,0.2652486336032018,6,4,1
0.3830878328635276,0.16702846972139018,4,4,2
0.4932482258018106,0.42409191416275516,6,4,1
0.32713787263620187,0.46682523217179944,1,6,6
0.33894583487588703,0.23976922248999885,4,4,4
0.47526947121634033,0.41423065095187633,6,3,6
0.35001270054823125,0.16631401043643587,4,4,2
0.5406662260035199,0.30859206482317475,4,4,3
0.3720001516862258,0.2938544449314631,4,4,6
0.40542081544617115,0.605553077616807,2,4,4
0.6275247075196548,0.5836879010031975,3,6,1
0.665506541947544,0.2954061176782318,1,6,2
0.5771423847891188,0.39604265587965637,3,3,6
0.4439023481194007,0.2180649955663885,4,4,3
0.5044139455431272,0.4902811067173517,1,6,5
0.4391921839825881,0.5054535613828226,4,1,3
0.3475476965519471,0.3016441388029469,4,4,4
0.5944836160410076,0.410695983367274,3,3,3
0.29063845984529085,0.05558664851833667,4,2,4
0.5056853888738158,0.4040610775001853,4,4,3
0.5900393626780663,0.5872471878318556,6,3,3
